0f5212e0-80a6-4153-a02f-b923fb182279	5912-0/99	Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente	5
0fbcbbbe-5037-44aa-993d-e989a9c7af6a	4645-1/02	Comércio atacadista de próteses e artigos de ortopedia	5
0fddf6e2-965c-4ade-8557-0e66e88d7bb9	3299-0/03	Fabricação de letras, letreiros e placas de qualquer material, exceto luminosos	5
10279fdd-0c95-4609-b95a-fb21a3e7a57b	5030-1/02	Navegação de apoio portuário	5
10aa37ea-57ac-41ea-9be4-f200389a8036	0722-7/02	Beneficiamento de minério de estanho	5
10c4223f-cf30-44a1-bf79-dc09fed9f613	0321-3/02	Criação de camarões em água salgada e salobra	5
10ceb25c-9f50-4045-9274-c681658a4cca	4692-3/00	Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários	5
10ddd5ba-81fc-4a87-9d4a-bfe6398013c1	9603-3/02	Serviços de cremação	5
11077a19-9b0e-49e0-b92a-e6e1916eb1b4	1011-2/05	Matadouro - abate de reses sob contrato, exceto abate de suínos	5
11296d28-7787-4287-8b4a-bc57be80614a	3701-1/00	Gestão de redes de esgoto	5
114a4c4b-9bd9-482b-8b21-be3323dd011e	1741-9/02	Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório	5
127d879e-0b4c-4a17-880b-c11e3a3fcc41	4713-0/04	Lojas de departamentos ou magazines, exceto lojas francas (duty free)	5
1283bf06-6eb2-4750-8e50-bdecbee2a2ec	2930-1/01	Fabricação de cabines, carrocerias e reboques para caminhões	5
12880abc-1b02-47e4-83c7-313fb5af0e83	2342-7/01	Fabricação de azulejos e pisos	5
12af0e53-dd54-4af5-afa0-281614700f87	2022-3/00	Fabricação de intermediários para plastificantes, resinas e fibras	5
12c75043-0e78-459d-bb65-0f00d2312f6c	4929-9/99	Outros transportes rodoviários de passageiros não especificados anteriormente	5
12f638aa-b7dc-4f5e-9996-337412e6f2e2	4635-4/03	Comércio atacadista de bebidas com atividade de fracionamento e acondicionamento associada	5
13426fe7-21a2-4b9e-8575-8b24d3bb74a2	3230-2/00	Fabricação de artefatos para pesca e esporte	5
